,Flat,Semi-Furnished,Unfurnished,Resale,Ready to Move,"Delhi,","Dwarka,","East,","Faridabad,","Ghaziabad,","Gurgaon,","Noida,","North,","Rohini,","South,","West,",Unnamed: 0,price,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,parking,Lift,Price_sqft,has_landmark
4434,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4434,4500000.0,850.0,28.643642,77.34532,2.0,2.0,2.0,1.0,0.0,5294.117647058823,1.0
4435,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4435,14000000.0,2250.0,28.4351555905569,77.0893637916755,3.0,3.0,0.0,0.0,0.0,6222.222222222223,0.0
4436,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,4436,3700000.0,850.0,28.516204,77.2029035,2.0,2.0,2.0,0.0,0.0,4352.941176470588,0.0
4437,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4437,8100000.0,2200.0,28.4422095,77.5103249,4.0,3.0,3.0,2.0,2.0,3681.818181818182,1.0
4438,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4438,3000000.0,750.0,28.51569557189941,77.1772232055664,2.0,2.0,1.0,1.0,0.0,4000.0,1.0
4439,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4439,6500000.0,1737.0,28.4751606,77.55141449,3.0,3.0,2.0,1406.0,2.0,3742.084052964882,1.0
4440,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4440,4000000.0,1100.0,28.619316,77.033262,2.0,2.0,1.0,0.0,0.0,3636.363636363637,0.0
4441,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4441,10500000.0,2000.0,28.449908,76.9876925,4.0,4.0,0.0,0.0,0.0,5250.0,0.0
4442,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4442,6800000.0,1650.0,28.4737775,77.510485,3.0,3.0,0.0,0.0,0.0,4121.212121212121,0.0
4443,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4443,17000000.0,2293.0,28.423439458762,77.0691066564545,3.0,3.0,3.0,0.0,0.0,7413.868294810292,0.0
4444,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4444,4000000.0,900.0,28.6900486,77.3405361,2.0,2.0,1.0,0.0,0.0,4444.444444444444,0.0
4445,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4445,4000000.0,950.0,28.503955,77.384451,2.0,2.0,2.0,0.0,0.0,4210.526315789473,0.0
4446,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4446,3900000.0,850.0,28.6441755,77.336519,2.0,2.0,0.0,0.0,0.0,4588.235294117647,0.0
4447,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4447,3700000.0,1260.0,28.6262386706799,77.4373234293755,2.0,2.0,0.0,0.0,0.0,2936.5079365079364,0.0
4448,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4448,9500000.0,1735.0,28.394307,76.9700484,3.0,3.0,0.0,0.0,0.0,5475.504322766571,0.0
4449,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4449,5000000.0,1280.0,28.647852,77.384508,3.0,2.0,0.0,1.0,0.0,3906.25,0.0
4450,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4450,8500000.0,1600.0,28.3748149,77.3195231,3.0,2.0,0.0,1.0,0.0,5312.5,0.0
4451,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4451,4540000.0,1105.0,28.577868,77.48322,2.0,2.0,4.0,0.0,0.0,4108.597285067874,0.0
4452,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4452,4800000.0,1157.0,28.64364242553711,77.34532165527344,2.0,2.0,2.0,0.0,0.0,4148.66032843561,0.0
4453,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4453,4800000.0,1157.0,28.643642,77.34532,2.0,2.0,2.0,0.0,0.0,4148.66032843561,0.0
4454,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4454,6000000.0,720.0,28.64379119873047,77.11283874511719,2.0,2.0,0.0,0.0,0.0,8333.333333333334,1.0
4455,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4455,3900000.0,1267.0,28.604884,77.425914,3.0,2.0,3.0,0.0,0.0,3078.1373322809786,0.0
4456,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4456,2730000.0,840.0,28.6464362,77.4743766,2.0,2.0,0.0,0.0,0.0,3250.0,0.0
4457,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4457,5000000.0,1040.0,28.6358105,77.3739109,2.0,2.0,0.0,0.0,0.0,4807.692307692308,0.0
4458,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4458,9550000.0,1960.0,28.470013,77.523315,3.0,3.0,0.0,0.0,0.0,4872.448979591837,0.0
4459,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4459,2800000.0,750.0,28.4150217,76.9103909,2.0,2.0,1.0,0.0,0.0,3733.3333333333335,0.0
4460,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4460,3800000.0,1114.0,28.432094,77.506766,2.0,2.0,0.0,0.0,0.0,3411.1310592459604,0.0
4461,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4461,6000000.0,1100.0,28.49691390991211,77.16525268554688,3.0,2.0,2.0,0.0,0.0,5454.545454545455,0.0
4462,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4462,7000000.0,1250.0,28.6535643179695,77.3521428678948,2.0,2.0,2.0,0.0,0.0,5600.0,0.0
4463,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4463,4200000.0,800.0,28.6824951171875,77.26712799072266,2.0,2.0,1.0,0.0,0.0,5250.0,1.0
4464,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4464,5000000.0,1320.0,28.619028,77.425972,3.0,3.0,3.0,0.0,2.0,3787.878787878788,1.0
4465,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4465,6500000.0,1550.0,28.6452824,77.3621025,3.0,2.0,0.0,0.0,0.0,4193.548387096775,0.0
4466,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4466,3500000.0,1100.0,28.65933,77.479254,3.0,2.0,2.0,1.0,0.0,3181.818181818182,0.0
4467,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4467,2800000.0,858.0,28.658647,77.4757,2.0,2.0,3.0,0.0,0.0,3263.403263403264,0.0
4468,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4468,2600000.0,567.0,28.26215,77.083519,2.0,2.0,2.0,0.0,0.0,4585.537918871252,0.0
4469,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4469,4500000.0,970.0,28.646286,77.406051,2.0,2.0,4.0,1.0,3.0,4639.175257731959,1.0
4470,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4470,4000000.0,1050.0,28.508557,77.5341136,2.0,2.0,0.0,0.0,0.0,3809.5238095238096,0.0
4471,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4471,4000000.0,1260.0,28.517742,77.529334,2.0,2.0,3.0,0.0,0.0,3174.6031746031745,0.0
4472,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4472,3700000.0,1100.0,28.678905,77.4852975294575,2.0,2.0,3.0,0.0,0.0,3363.6363636363635,0.0
4473,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4473,13899999.999999998,2100.0,28.383489,77.020563,3.0,4.0,0.0,0.0,0.0,6619.047619047618,0.0
4474,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4474,4100000.0,890.0,28.5118341904421,77.4112736653187,2.0,2.0,3.0,0.0,0.0,4606.741573033708,0.0
4475,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4475,6000000.0,1425.0,28.609898,77.436343,3.0,3.0,3.0,0.0,0.0,4210.526315789473,0.0
4476,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4476,3600000.0,810.0,28.5764217376709,77.45531463623047,2.0,2.0,2.0,0.0,0.0,4444.444444444444,0.0
4477,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4477,13500000.0,1200.0,28.5538385,77.2740986,2.0,2.0,2.0,1.0,0.0,11250.0,1.0
4478,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4478,5400000.0,1110.0,28.45358085632324,77.55622100830078,3.0,2.0,3.0,0.0,0.0,4864.864864864865,1.0
4479,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4479,6000000.0,1195.0,28.549346,77.3775877307659,2.0,2.0,2.0,0.0,0.0,5020.92050209205,1.0
4480,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4480,3200000.0,950.0,28.6701035,77.4724725,2.0,2.0,0.0,0.0,0.0,3368.4210526315787,0.0
4481,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4481,11500000.0,1885.0,28.56853,77.3904,3.0,3.0,0.0,0.0,0.0,6100.79575596817,0.0
4482,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4482,4500000.0,1100.0,28.68176651000977,77.36365509033203,3.0,2.0,0.0,0.0,0.0,4090.909090909091,0.0
4483,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4483,4390000.0,900.0,28.6452824,77.3621025,2.0,2.0,0.0,0.0,0.0,4877.777777777777,0.0
4484,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4484,3300000.0,648.0,28.5771809,77.0776363,2.0,2.0,1.0,1.0,0.0,5092.592592592592,0.0
4485,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4485,4500000.0,1375.0,28.6496737023819,77.491428,3.0,2.0,0.0,1.0,0.0,3272.7272727272725,1.0
4486,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4486,8600000.0,1500.0,28.4224068540862,77.2924101412562,3.0,2.0,3.0,0.0,0.0,5733.333333333333,0.0
4487,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4487,4000000.0,1025.0,28.419868,77.341057,2.0,2.0,2.0,2.0,0.0,3902.439024390244,0.0
4488,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4488,9000000.0,1400.0,28.6368482363522,77.367891,3.0,3.0,0.0,0.0,0.0,6428.571428571428,0.0
4489,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4489,3200000.0,1200.0,28.6671374,77.4677945,3.0,2.0,0.0,1.0,0.0,2666.6666666666665,0.0
4490,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4490,4500000.0,762.0,28.6385505179793,77.3753213911428,2.0,2.0,1.0,0.0,0.0,5905.511811023622,1.0
4491,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4491,5800000.0,1430.0,28.603156,77.450278,3.0,2.0,0.0,0.0,0.0,4055.944055944056,0.0
4492,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4492,3900000.0,780.0,28.6446455,77.3645325,2.0,2.0,0.0,0.0,0.0,5000.0,0.0
4493,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4493,4500000.0,1350.0,28.5329,77.407621,2.0,2.0,1.0,0.0,0.0,3333.333333333333,0.0
4494,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4494,5000000.0,1425.0,28.7037771005097,77.4327464166675,3.0,2.0,4.0,0.0,0.0,3508.771929824561,0.0
4495,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4495,6500000.0,1500.0,28.6632665,77.3844874,3.0,2.0,0.0,0.0,0.0,4333.333333333333,0.0
4496,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4496,6000000.0,1205.0,28.6435565,77.3827129,3.0,2.0,0.0,1.0,0.0,4979.253112033195,0.0
4497,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4497,7500000.0,1385.0,28.6530535,77.3493764,3.0,2.0,2.0,0.0,0.0,5415.162454873646,0.0
4498,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4498,6500000.0,900.0,28.5315337,77.216852,3.0,2.0,0.0,0.0,0.0,7222.222222222223,0.0
4499,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4499,8500000.0,1840.0,28.413784,76.935259,3.0,3.0,2.0,1.0,0.0,4619.565217391304,1.0
4500,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4500,19000000.0,3200.0,28.6853926,77.364315,5.0,4.0,0.0,0.0,0.0,5937.5,0.0
4501,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4501,12000000.0,2025.0,28.448734,76.971233,3.0,3.0,3.0,0.0,0.0,5925.925925925926,0.0
4502,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4502,12600000.0,1999.0,28.474835,76.977341,3.0,3.0,0.0,0.0,0.0,6303.151575787894,0.0
4503,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4503,9500000.0,1551.0,28.4215541,77.0780609,4.0,3.0,0.0,0.0,0.0,6125.0805931657,0.0
4504,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4504,10000000.0,1170.0,28.6773738,77.2087154,3.0,3.0,0.0,0.0,0.0,8547.008547008547,0.0
4505,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4505,30000000.0,5200.0,28.628772735595703,77.29536437988281,8.0,7.0,0.0,0.0,0.0,5769.2307692307695,0.0
4506,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4506,6700000.0,1170.0,28.46668243408203,76.99972534179688,3.0,2.0,2.0,0.0,0.0,5726.495726495727,1.0
4507,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4507,12500000.0,2000.0,28.6654924,77.3297195,4.0,3.0,0.0,0.0,0.0,6250.0,0.0
4508,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4508,3700000.0,700.0,28.5952009,77.3364575,3.0,2.0,0.0,0.0,0.0,5285.714285714285,0.0
4509,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4509,11000000.0,1200.0,28.4189002,77.1008473,3.0,3.0,3.0,0.0,0.0,9166.666666666666,0.0
4510,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4510,15000000.0,1800.0,28.4578295751293,77.0747328780753,3.0,2.0,1.0,0.0,2.0,8333.333333333334,1.0
4511,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4511,8500000.0,1050.0,28.710899353027344,77.1593017578125,2.0,2.0,2.0,1.0,0.0,8095.238095238095,1.0
4512,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4512,6500000.0,1130.0,28.5690261530751,77.39297,2.0,2.0,0.0,0.0,0.0,5752.212389380531,0.0
4513,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4513,6500000.0,516.0,28.481204986572266,77.00890350341797,3.0,4.0,3.0,0.0,0.0,12596.899224806202,0.0
4514,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4514,8000000.0,1080.0,28.375850677490234,77.30619049072266,4.0,4.0,2.0,0.0,0.0,7407.407407407408,0.0
4515,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4515,12000000.0,2743.0,28.413784,76.935259,4.0,5.0,3.0,0.0,0.0,4374.772147283996,0.0
4516,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4516,9000000.0,1640.0,28.548787,77.346032,3.0,3.0,0.0,0.0,0.0,5487.804878048781,0.0
4517,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4517,4400000.0,1040.0,28.5028911,77.4257,2.0,2.0,2.0,1.0,0.0,4230.769230769231,0.0
4518,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4518,8800000.0,900.0,28.6473168,77.1590517,3.0,2.0,0.0,0.0,0.0,9777.777777777776,0.0
4519,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4519,3500000.0,850.0,28.657657,77.44945,2.0,2.0,0.0,0.0,0.0,4117.64705882353,0.0
4520,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4520,4600000.0,850.0,28.643642,77.34532,2.0,2.0,1.0,2.0,0.0,5411.764705882353,0.0
4521,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4521,5000000.0,900.0,28.6508286,77.3713991,3.0,3.0,0.0,0.0,0.0,5555.555555555556,0.0
4522,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4522,11000000.0,1100.0,28.5611245450819,77.0515235792875,2.0,2.0,0.0,0.0,0.0,10000.0,0.0
4523,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4523,4500000.0,1400.0,28.4785059,77.5422587,3.0,2.0,0.0,0.0,0.0,3214.285714285714,0.0
4524,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4524,3200000.0,550.0,28.645282745361328,77.36209869384766,2.0,2.0,0.0,0.0,0.0,5818.181818181818,1.0
4525,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4525,3070000.0,1049.0,28.368101,77.3721674,2.0,2.0,2.0,0.0,0.0,2926.596758817922,1.0
4526,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4526,14500000.0,1350.0,28.5796972557518,77.076939765585,3.0,2.0,2.0,0.0,0.0,10740.74074074074,0.0
4527,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4527,17000000.0,2500.0,28.4722984,77.0451025,3.0,3.0,2.0,1.0,0.0,6800.0,0.0
4528,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4528,8500000.0,1300.0,28.4111861,77.0497084,2.0,2.0,3.0,1.0,0.0,6538.461538461538,0.0
4529,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4529,7000000.0,1380.0,28.646286,77.406051,3.0,3.0,0.0,0.0,0.0,5072.463768115942,0.0
4530,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4530,4700000.0,1399.0,28.49544,77.536555,3.0,3.0,3.0,0.0,0.0,3359.542530378842,0.0
4531,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4531,2500000.0,1000.0,28.737905502319336,77.26736450195312,2.0,2.0,1.0,0.0,0.0,2500.0,0.0
4532,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4532,6000000.0,1150.0,28.6493479,77.3696259,2.0,2.0,0.0,0.0,0.0,5217.391304347826,0.0
4533,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4533,9000000.0,1450.0,28.465525,77.0171795,5.0,3.0,2.0,0.0,0.0,6206.896551724138,0.0
4534,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4534,11000000.0,1400.0,28.4412025,77.0785644,3.0,3.0,0.0,0.0,0.0,7857.142857142857,0.0
4535,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4535,2100000.0,650.0,28.3808045,77.3721015,2.0,2.0,2.0,0.0,0.0,3230.769230769231,0.0
4536,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4536,7000000.0,1485.0,28.6428477,77.3826371,3.0,2.0,0.0,0.0,0.0,4713.804713804714,0.0
4537,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4537,7800000.0,1465.0,28.5320895830119,77.378430896684,3.0,3.0,2.0,0.0,0.0,5324.232081911263,0.0
4538,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4538,8500000.0,1650.0,28.6540292858905,77.3530027683043,3.0,3.0,3.0,1.0,2.0,5151.515151515152,1.0
4539,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4539,4300000.0,810.0,28.685392379760746,77.36431121826172,2.0,2.0,1.0,0.0,0.0,5308.641975308642,0.0
4540,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4540,8000000.0,1425.0,28.6420559,77.323499,3.0,2.0,0.0,0.0,0.0,5614.035087719299,0.0
4541,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4541,11500000.0,1800.0,28.4722984,77.0451025,3.0,3.0,0.0,0.0,0.0,6388.888888888889,0.0
4542,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4542,28500000.0,2000.0,28.5728759765625,77.22295379638672,3.0,3.0,2.0,2.0,0.0,14250.0,0.0
4543,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4543,7200000.0,1700.0,28.4610379345846,77.5076273348648,3.0,4.0,3.0,0.0,0.0,4235.294117647059,0.0
4544,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4544,6000000.0,750.0,28.453141,77.0329014,2.0,2.0,0.0,0.0,0.0,8000.0,0.0
4545,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4545,6000000.0,900.0,28.56657791137696,77.34102630615234,2.0,2.0,3.0,0.0,0.0,6666.666666666667,1.0
4546,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4546,3900000.0,1270.0,28.6297895,77.4338883,2.0,2.0,3.0,1.0,0.0,3070.866141732284,0.0
4547,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4547,3000000.0,890.0,28.5827632997497,77.4412209176754,2.0,2.0,3.0,0.0,0.0,3370.7865168539324,0.0
4548,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4548,8000000.0,1495.0,28.502597,77.428742,3.0,2.0,3.0,1.0,2.0,5351.170568561873,1.0
4549,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4549,3900000.0,650.0,28.4997315,77.2869761,2.0,2.0,1.0,1.0,0.0,6000.0,0.0
4550,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4550,3290000.0,700.0,28.6350245,77.3531655,2.0,2.0,0.0,1.0,0.0,4700.0,0.0
4551,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4551,4700000.0,1400.0,28.400922,77.51969,3.0,2.0,3.0,0.0,0.0,3357.1428571428573,1.0
4552,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4552,4220000.0,800.0,28.6441755,77.336519,2.0,2.0,0.0,0.0,0.0,5275.0,0.0
4553,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4553,13000000.0,1300.0,28.7036361694336,77.12671661376953,3.0,3.0,0.0,0.0,0.0,10000.0,0.0
4554,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4554,4300000.0,1145.0,28.581754,77.44078,2.0,2.0,3.0,0.0,0.0,3755.458515283842,0.0
4555,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4555,6000000.0,950.0,28.635968,77.269558,2.0,2.0,0.0,0.0,0.0,6315.789473684211,0.0
4556,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4556,3100000.0,1000.0,28.704924,77.4333074293274,2.0,2.0,3.0,0.0,0.0,3100.0,0.0
4557,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4557,6000000.0,1130.0,28.6402995,77.369307,2.0,2.0,0.0,0.0,0.0,5309.734513274337,0.0
4558,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4558,3500000.0,799.0,28.3251961394855,77.535202,2.0,2.0,2.0,0.0,0.0,4380.475594493117,1.0
4559,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4559,9800000.0,1960.0,28.393665,76.962842,3.0,3.0,4.0,0.0,0.0,5000.0,1.0
4560,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4560,11200000.000000002,1850.0,28.479258,77.07998,3.0,2.0,5.0,1.0,2.0,6054.054054054055,1.0
4561,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4561,3600000.0,1106.0,28.5827632997497,77.4412209176754,2.0,2.0,3.0,0.0,0.0,3254.97287522604,0.0
4562,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4562,3000000.0,915.0,28.5329,77.407621,2.0,2.0,3.0,2.0,0.0,3278.688524590164,1.0
4563,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4563,4500000.0,975.0,28.6390982,77.412377,2.0,2.0,0.0,0.0,0.0,4615.384615384615,0.0
4564,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4564,2900000.0,965.0,28.728555,77.337353,2.0,2.0,2.0,0.0,0.0,3005.181347150259,0.0
4565,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4565,6000000.0,1425.0,28.64934730529785,77.36962890625,2.0,2.0,2.0,0.0,0.0,4210.526315789473,0.0
4566,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4566,7000000.0,1300.0,28.6794274914486,77.351538983561,2.0,2.0,2.0,2.0,0.0,5384.615384615385,1.0
4567,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4567,9000000.0,1800.0,28.4460523,76.9772858,3.0,4.0,4.0,1.0,0.0,5000.0,0.0
4568,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4568,8100000.0,1664.0,28.594127,77.381972327979,3.0,3.0,4.0,1.0,3.0,4867.788461538462,0.0
4569,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4569,4500000.0,700.0,28.617162704467773,77.07132720947266,2.0,2.0,2.0,0.0,0.0,6428.571428571428,1.0
4570,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4570,4500000.0,1164.0,28.4772235566093,77.5510646237377,2.0,2.0,0.0,1.0,0.0,3865.979381443299,0.0
4571,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4571,3750000.0,1125.0,28.5859957,77.4338341,2.0,2.0,0.0,0.0,0.0,3333.333333333333,0.0
4572,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4572,3700000.0,900.0,28.64579200744629,77.38565063476562,2.0,2.0,2.0,0.0,0.0,4111.111111111111,1.0
4573,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4573,5000000.0,973.0,28.508273,77.4089761622089,2.0,2.0,2.0,0.0,0.0,5138.74614594039,1.0
4574,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4574,8000000.0,1435.0,28.557735355044,77.3887682750562,3.0,2.0,3.0,1.0,3.0,5574.912891986062,1.0
4575,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4575,18000000.0,1550.0,28.4468165949314,77.0937919757921,3.0,3.0,0.0,0.0,0.0,11612.90322580645,0.0
4576,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4576,4200000.0,1050.0,28.644894,77.35968,2.0,2.0,2.0,0.0,0.0,4000.0,0.0
4577,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4577,3600000.0,855.0,28.63306427001953,77.03317260742188,3.0,2.0,2.0,2.0,0.0,4210.526315789473,1.0
4578,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4578,6800000.0,950.0,28.6628739905415,77.0977670161547,2.0,2.0,0.0,0.0,0.0,7157.894736842105,0.0
4579,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4579,9000000.0,2400.0,28.4516629,77.558458,4.0,4.0,2.0,0.0,0.0,3750.0,0.0
4580,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4580,6800000.0,1200.0,28.6508286,77.3713991,3.0,3.0,0.0,0.0,0.0,5666.666666666667,0.0
4581,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4581,7500000.0,1350.0,28.5528111271082,77.3727652528985,3.0,2.0,0.0,0.0,0.0,5555.555555555556,0.0
4582,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4582,9500000.0,1480.0,28.6352719273543,77.370394643261,3.0,2.0,0.0,0.0,0.0,6418.918918918919,0.0
